Leaf-Control -Flowering-N22	Leaf-Control -Flowering-N22	Leaf-Control -Flowering-N22	Leaf-Control -Flowering-N22	Leaf-Control -Flowering-N22	Leaf-Heat & Drought-EGF Start of stress-N22	Leaf-Heat & Drought-EGF Start of stress-N22	Leaf-Heat & Drought-EGF Start of stress-N22	Leaf-Heat & Drought-EGF Start of stress-N22	Leaf-Heat & Drought-EGF Start of stress-N22	Leaf-Heat & Drought-FL End of stress-N22	Leaf-Heat & Drought-FL End of stress-N22	Leaf-Heat & Drought-FL End of stress-N22	Leaf-Heat & Drought-FL End of stress-N22	Leaf-Heat & Drought-FL End of stress-N22	Leaf-Control -Flowering-Dular	Leaf-Control -Flowering-Dular	Leaf-Control -Flowering-Dular	Leaf-Control -Flowering-Dular	Leaf-Control -Flowering-Dular	Leaf-Heat & Drought-EGF Start of stress-Dular	Leaf-Heat & Drought-EGF Start of stress-Dular	Leaf-Heat & Drought-EGF Start of stress-Dular	Leaf-Heat & Drought-EGF Start of stress-Dular	Leaf-Heat & Drought-EGF Start of stress-Dular	Leaf-Heat & Drought-FL End of stress-Dular	Leaf-Heat & Drought-FL End of stress-Dular	Leaf-Heat & Drought-FL End of stress-Dular	Leaf-Heat & Drought-FL End of stress-Dular	Leaf-Heat & Drought-FL End of stress-Dular	Leaf-Control -Flowering-Anjali	Leaf-Control -Flowering-Anjali	Leaf-Control -Flowering-Anjali	Leaf-Control -Flowering-Anjali	Leaf-Control -Flowering-Anjali	Leaf-Heat & Drought-EGF Start of stress-Anjali	Leaf-Heat & Drought-EGF Start of stress-Anjali	Leaf-Heat & Drought-EGF Start of stress-Anjali	Leaf-Heat & Drought-EGF Start of stress-Anjali	Leaf-Heat & Drought-EGF Start of stress-Anjali	Leaf-Heat & Drought-FL End of stress-Anjali	Leaf-Heat & Drought-FL End of stress-Anjali	Leaf-Heat & Drought-FL End of stress-Anjali	Leaf-Heat & Drought-FL End of stress-Anjali	Leaf-Heat & Drought-FL End of stress-Anjali	Leaf-Control -EGF End of stress-N22	Leaf-Control -EGF End of stress-N22	Leaf-Control -EGF End of stress-N22	Leaf-Control -EGF End of stress-N22	Leaf-Control -EGF End of stress-N22	Leaf-Heat & Drought-EGF End of stress-N22	Leaf-Heat & Drought-EGF End of stress-N22	Leaf-Heat & Drought-EGF End of stress-N22	Leaf-Heat & Drought-EGF End of stress-N22	Leaf-Heat & Drought-EGF End of stress-N22	Leaf-Control -EGF End of stress-Dular	Leaf-Control -EGF End of stress-Dular	Leaf-Control -EGF End of stress-Dular	Leaf-Control -EGF End of stress-Dular	Leaf-Control -EGF End of stress-Dular	Leaf-Heat & Drought-EGF End of stress-Dular	Leaf-Heat & Drought-EGF End of stress-Dular	Leaf-Heat & Drought-EGF End of stress-Dular	Leaf-Heat & Drought-EGF End of stress-Dular	Leaf-Heat & Drought-EGF End of stress-Dular	Leaf-Control -EGF End of stress-Anjali	Leaf-Control -EGF End of stress-Anjali	Leaf-Control -EGF End of stress-Anjali	Leaf-Control -EGF End of stress-Anjali	Leaf-Control -EGF End of stress-Anjali	Leaf-Heat & Drought-EGF End of stress-Anjali	Leaf-Heat & Drought-EGF End of stress-Anjali	Leaf-Heat & Drought-EGF End of stress-Anjali	Leaf-Heat & Drought-EGF End of stress-Anjali	Leaf-Heat & Drought-EGF End of stress-Anjali	Spikelet-Control -Flowering-N22	Spikelet-Control -Flowering-N22	Spikelet-Control -Flowering-N22	Spikelet-Control -Flowering-N22	Spikelet-Control -Flowering-N22	Spikelet-Heat & Drought-EGF Start of stress-N22	Spikelet-Heat & Drought-EGF Start of stress-N22	Spikelet-Heat & Drought-EGF Start of stress-N22	Spikelet-Heat & Drought-EGF Start of stress-N22	Spikelet-Heat & Drought-EGF Start of stress-N22	Spikelet-Heat & Drought-FL End of stress-N22	Spikelet-Heat & Drought-FL End of stress-N22	Spikelet-Heat & Drought-FL End of stress-N22	Spikelet-Control -Flowering-Dular	Spikelet-Control -Flowering-Dular	Spikelet-Control -Flowering-Dular	Spikelet-Control -Flowering-Dular	Spikelet-Control -Flowering-Dular	Spikelet-Heat & Drought-EGF Start of stress-Dular	Spikelet-Heat & Drought-EGF Start of stress-Dular	Spikelet-Heat & Drought-EGF Start of stress-Dular	Spikelet-Heat & Drought-EGF Start of stress-Dular	Spikelet-Heat & Drought-EGF Start of stress-Dular	Spikelet-Heat & Drought-FL End of stress-Dular	Spikelet-Heat & Drought-FL End of stress-Dular	Spikelet-Heat & Drought-FL End of stress-Dular	Spikelet-Heat & Drought-FL End of stress-Dular	Spikelet-Heat & Drought-FL End of stress-Dular	Spikelet-Control -Flowering-Anjali	Spikelet-Control -Flowering-Anjali	Spikelet-Control -Flowering-Anjali	Spikelet-Control -Flowering-Anjali	Spikelet-Control -Flowering-Anjali	Spikelet-Heat & Drought-EGF Start of stress-Anjali	Spikelet-Heat & Drought-EGF Start of stress-Anjali	Spikelet-Heat & Drought-EGF Start of stress-Anjali	Spikelet-Heat & Drought-EGF Start of stress-Anjali	Spikelet-Heat & Drought-EGF Start of stress-Anjali	Spikelet-Heat & Drought-FL End of stress-Anjali	Spikelet-Heat & Drought-FL End of stress-Anjali	Spikelet-Heat & Drought-FL End of stress-Anjali	Spikelet-Heat & Drought-FL End of stress-Anjali	Spikelet-Heat & Drought-FL End of stress-Anjali	Spikelet-Control -EGF End of stress-N22	Spikelet-Control -EGF End of stress-N22	Spikelet-Control -EGF End of stress-N22	Spikelet-Control -EGF End of stress-N22	Spikelet-Control -EGF End of stress-N22	Spikelet-Heat & Drought-EGF End of stress-N22	Spikelet-Heat & Drought-EGF End of stress-N22	Spikelet-Heat & Drought-EGF End of stress-N22	Spikelet-Heat & Drought-EGF End of stress-N22	Spikelet-Heat & Drought-EGF End of stress-N22	Spikelet-Control -EGF End of stress-Dular	Spikelet-Control -EGF End of stress-Dular	Spikelet-Control -EGF End of stress-Dular	Spikelet-Control -EGF End of stress-Dular	Spikelet-Heat & Drought-EGF End of stress-Dular	Spikelet-Heat & Drought-EGF End of stress-Dular	Spikelet-Heat & Drought-EGF End of stress-Dular	Spikelet-Heat & Drought-EGF End of stress-Dular	Spikelet-Heat & Drought-EGF End of stress-Dular	Spikelet-Control -EGF End of stress-Anjali	Spikelet-Control -EGF End of stress-Anjali	Spikelet-Control -EGF End of stress-Anjali	Spikelet-Control -EGF End of stress-Anjali	Spikelet-Heat & Drought-EGF End of stress-Anjali	Spikelet-Heat & Drought-EGF End of stress-Anjali	Spikelet-Heat & Drought-EGF End of stress-Anjali	Spikelet-Heat & Drought-EGF End of stress-Anjali
																																																																												3.359126528		4.032312399			4.072311127	4.548209872	4.982047674			3.26217304		4.099900226		6.796610318	10.05306272	10.84040139				5.941599557	11.88761271		13.31582031	6.532824649	9.464022988	8.506754693				13.76692321		5.37592056	3.807995619		4.143790976																																	
	6.352931344				7.713302032										5.04405524																						7.006747525	7.017207182								6.245442757	8.196443981	7.9643176																																6.599973783	5.54276786	8.712082718						6.287792309		3.786273329					3.809345739	4.716763269								4.538398396	9.026680141				4.284384606		6.319659313																										6.032796755							
6.791367547	2.080419413	1.447878576	1.396908842	1.566345657	0.629179036	1.350215484	1.202549708	0.978744403	0.636438619	0.964554847	0.946319674	1.243390859	0.422257152	0.673024948	2.926319916	1.962220478	3.424227804	2.468695638	1.76691838	3.02366405	1.591559334	1.340081669	0.392744562	1.301181952		0.486278677	1.050559162	2.382102765	3.572058997	2.358685206	1.67968035	6.365626952	2.748542441	2.841812111	0.718047646	0.375798293	1.629137257	1.266653759	0.991036559	0.956837549	1.768799609	2.027136424	2.664498935	0.610094668	1.4218429	0.689785699	1.847694337	2.556251332	1.963488061	1.023554785	2.234342238	2.300028439	0.910606464	0.847516579	1.042245853	2.166630888	3.760333325	0.235591546	0.901736165	2.301928036	4.026512883	0.784116463	0.88146154		2.302864352	1.975643754	0.632838696	1.424320345	1.176630728	0.687731074	1.135969469		1.307767359	2.206316618	1.902142138	0.817717116	1.601998167	0.924817348	2.223696765	1.478075874	1.204484941	1.552355996	1.467842168	0.700251974	0.286723325	2.31486877	0.350258001	0.909851493	1.409803428	1.808282905	1.552094767	0.527762954	0.30389721	0.133962186	0.451853434	0.537328622		1.80109892		1.333481506	0.738313903	0.625022747	1.859559876	2.220316133	1.977361572	3.065945018	1.332558139	2.934818048	2.298679436		1.097757163			2.423969576	1.996703447			0.371588362	0.277633652	0.587805181	0.38366188	0.541771393	0.570370141	0.473887608	0.523968965	1.040753935	0.29494919		0.662762991	0.424404324	0.825519606	0.756757656	0.300449742	1.015116284	0.385660814	0.409869182	0.692091646		0.738100069		0.360111756	2.124994551	0.167121298	0.649244361
											1.399688977	2.338038045										1.738108242	1.045389531			0.507758414		24.01519318			0.958249193							1.071133514	1.100121033												0.53257238			2.018014192	1.944319965															1.610338868					0.566843063					0.859631967		1.223123098	0.541730061					6.183720151	1.851008145	2.115435443	1.622219751	2.790196454	2.340992785	1.453824262	2.08339169	2.97782224	2.90694699	2.682788139	1.86211444	0.801012837		1.872059125							0.48679041		0.671158992			0.941332187	1.061930712	1.531629235	0.910247179						0.905319527		0.517088927	0.960157933	1.368963512	1.801850037	2.632931548		1.979945564	1.767451898	0.978299131	2.027148567	0.92265712	0.924132155	1.516080541							
8.000232838	10.20214556	7.046349088	4.443659894	5.729102751	1.661797184	4.20709386	0.921280724	3.589109725	2.338680132	1.502507829	1.767985085	2.971219405	0.786968553	2.192834339	5.292661605	6.896275191	5.67045964	3.512493272	5.289534117	2.515010273	2.063009633	0.380917083	3.234006621	2.311886428	1.179513683	1.234606435	1.644819931	2.354801621	1.367320251	4.949844557	7.426962352	5.008715015	13.77706539	6.1358229	7.152448864	5.504363708	6.073824992	3.858553143	5.275630842	1.781816145	1.714279396	2.148144724	2.445177982	1.737530659	5.090569903	8.16288063	7.923886037	4.259863267	4.448751316	1.125305096	1.778792727	2.388163919	2.190406358	2.45939783	3.991721143	4.639895492	2.575478137	6.531371201	3.957936419	0.941515363	1.304198541	0.579417226	0.734918764		5.146468705	4.172605531	3.637022273	5.009977029	6.610403919	2.87692939	1.874275018	0.972549324	2.884963192	4.068149564	6.229178123	11.03933801	5.871845008	7.298024927	6.702373812	5.940230959	10.38970556	5.063211155	7.176867368	7.274450306	7.218455555	7.39738449	7.229731097	5.298266055	7.057671429	6.996731855	7.028599692	6.006846037	8.307296236	9.105683421	10.79631455	4.94297014	7.728897905	8.057113351	7.996603469	7.436271718	8.956669496	7.772665392	8.219578064	6.464163355	7.567453996	24.24247745	7.490558576	6.015524698	8.121497412	61.91045269	6.766026734	10.28712781	5.908428994	6.035420357	6.987915687	19.21751996	6.555349171	7.09428932	10.41722432	7.739202366	8.081092469	9.641693823	7.166482778	8.476159166	9.661965718	6.006007382	6.826000219	4.48444655	7.577396084	9.913646217	5.630700931	5.344247414	8.843152175	4.831982248	6.144242371	6.655275814	6.047749252	9.542321771	5.829968557	7.280333132	4.657761974	8.65583008	7.398042146	6.737873938
6.202865807	6.970311294	9.104121556	4.628778635	5.060717455	11.07699176	8.871350763	6.102467961	6.609598902	5.462459121	3.339587452	3.227510081	6.922678869	1.069872597	4.898382313	4.225548993	2.500471542	2.387192123	4.160836199	3.195616098	6.141404887	6.004014193	4.650162531	5.584399847	3.283978282	2.839021419	2.273487385	3.171392858	3.129129236	4.567448451	7.098597689	7.029793289	6.743039161	6.890023961	6.735045349	8.789277031	5.810719538	4.987814296	3.685556773	7.021723482	5.387836637	9.850944329	9.54922455	10.44964054	7.530235454	3.048542757	3.28108041	4.270781712	7.865531356	6.16207885	3.630777638	2.841248573	6.302118522	2.356968374	2.702287156	4.757459675	5.356165384	3.241652735	2.423092116	5.430951834	3.724656679	4.788122959	2.947876781	3.635327582	2.121335416	3.500805577	8.236524918	3.738948981	4.816119646	6.174412487	3.960989523	4.559668931	7.252194588	8.778529331	7.299325508	2.075105976	0.807035113	1.847414817	0.36484372	2.142590704	2.027942764	0.972695721	1.474936277	1.995535645	1.218729138	1.995660783	0.747002709	1.837243821	2.24841552	2.141191218	2.59237679	0.905082757	2.25542973	1.430916348	1.604415468	1.445047575	3.062143208	1.853669968	2.184676077	2.872345108	2.209995414	2.326184652	1.920984743	0.732712656	1.15599832	1.502697514	1.608883985	1.233319956	1.346189818	1.019171293	0.696044076	1.471216801	0.897385708	1.645521623	1.475454141	1.812750656	2.884676351	1.507899102	0.535875792	0.292083087	0.527110875	0.651219981	0.600241066	0.830925549	0.684349384	0.602122505	0.759424861	0.45679629	0.506853183	0.692196974	0.292826712	0.7730788	0.53147743	0.273568251	0.637432017	0.295846596	0.293248511	0.84040782	0.27993103	0.699109009	0.198662616	0.386887476	0.649933543	0.289288766	0.792340713
				4.220043615		7.815744896					7.110616657	8.232007669		3.683182198	3.709834116			5.986699666			5.174713999	6.595936907						9.556272936		10.29152737	4.331836106	7.37374134	8.126693514	6.319709133				6.704546197			7.202377357		5.043026161		5.751025496			7.435875979		4.563336018	7.726581145	10.09976911		10.24051592	7.629999782	5.69563015										4.978367638	5.976506801		4.995267869								7.12727846		8.008595767	10.39689659		6.891151267	4.44443146					5.985592523				6.635565317				9.795296815	5.478666599	9.46012463	7.389607876			4.483623756		7.373629598			9.202126592	9.30300662	6.979889234		5.143584918			8.180759795	7.175845297	11.70092577	6.182188068																											
10.11145026	9.549314723	6.880555858	5.864240854	7.687716734	2.043549267	5.896713327	1.262528164	4.718028223	3.141226642	2.111926393	1.790596808	3.819182764	0.921551171	3.252588358	5.520317324	6.528798185	5.469065529	4.681205471	6.054317705	3.067974142	2.986213104	0.489376516	4.208040382	3.400897914	1.563106049	1.361559185	2.361277852	3.268624579	2.318057436	5.998045882	6.690065442	6.006336162	13.95301545	6.0890568	8.358732129	5.281255525	7.199477891	5.124889893	5.742650909	2.067710409	2.100188915	2.594581361	2.884746759	2.116517413	6.597097245	8.752155246	8.117255908	4.979498325	5.185644666	1.520886789	2.485461611	3.594109753	3.014470583	3.504813576	5.09845643	5.782422201	3.669519437	6.570754856	5.514083242	0.959121542	1.560400107	0.723415748	0.944886848	0.922381102	6.8270889	5.045768481	4.269179326	5.279763716	6.134210469	3.753801922	2.406071288	1.33686943	3.550762248	5.419337097	6.592216305	8.771104653	6.89274759	6.510981621	7.435035203	6.902968622	9.091473277	5.083342454	6.761222106	8.91236911	8.221689124	7.680545458	7.254835187	6.140063094	8.265781241	6.540035094	6.540826938	6.099621973	9.798166627	7.834383847	8.751169046	5.30211987	7.113441853	9.072584598	8.232995194	7.090042603	9.477741158	7.761775099	10.46349821	6.907318255	7.917576956	22.52175297	8.186681318	7.206034842	7.166927299	53.2493489	6.644196876	11.11992261	6.426570187	7.344413213	7.547494426	19.30252852	7.472457967	7.800819283	8.443190384	8.19529967	7.637823474	8.829608505	7.513615032	10.33064981	7.778650569	5.80895715	6.382854455	4.991331959	8.575508338	8.117413358	6.371598766	5.911844785	7.219590136	6.545622616	5.538192518	6.064149986	6.469543074	7.72928938	6.365243335	7.26788836	5.198266847	10.07959156	6.457816709	7.633671891
				9.181929779																										6.976780173	4.603900582																																																		4.818355481	7.888628459																				4.574661367							6.72813663																																			
7.700642778	9.223732826	7.079600691	5.900489779	6.605591715	8.410923121	8.037730073	10.67648607	8.423771574	10.20559884	5.712626213	5.50368092	7.411323261	5.230720186	5.882868154	5.187328702	8.834941908	6.842377494	6.044889799	9.898193545	9.466955143	5.16067825	4.848320252	6.856830957	5.30126731	4.918925689	5.643985787	6.697675857	10.06335873	11.29264095	6.058835793	7.621808286	5.793993094	16.39403337	7.493958525	7.135095149	6.315870307	6.709140907	6.410412659	6.759564312	6.993852811	8.520932335	6.647637598	6.508199372	10.79438783	6.929813523	6.957943637	8.229276057	6.144146524	6.555075832	5.677925454	5.341671366	6.417980671	7.617032676	10.17610129	5.746920388	6.225443071	6.252957376	6.869065426	5.379223898	5.424559298	9.494375001	5.703265535	5.128604294	8.112736364	4.543544354	5.35827057	5.920198319	8.258719716	9.193952808	4.022006582	5.625278066	10.48551794	6.067741392	7.471023106	5.701243758	7.883504904	7.602383237	7.667971779	8.13686875	5.926523107	8.165911569	6.117550386	7.891450201	9.151027128	6.697179356	8.840394301	8.084347666	4.10652522	7.163498893	7.272529201	8.181810397	6.517304271	7.728071196	7.10016132	9.27641837	6.147559755	8.973061512	8.229932274	7.099315124	8.449438646	10.38194287	9.867237987	6.458475316	7.618231854	6.115910093	29.06550782	8.612348474	5.877987889	6.681723747	58.66324472	7.017450629	12.29685547	6.525722501	6.655786536	8.010774362	25.79114302	8.535156924	5.269899376	7.118000928	9.513408657	7.927552449	10.90170681	7.054011321	8.292546472	7.425268181	6.076425101	6.76743112	5.56627598	6.007866273	8.196784447	7.080264796	5.19689467	6.404737594	6.375558688	6.632573184	8.369080221	5.77710625	6.797591981	8.380847844	8.658619523	5.337849827	7.818603691	7.813761884	8.404361346
