Leaf_N22 Control FL_End of stress	Leaf_N22 Control FL_End of stress	Leaf_N22 Control FL_End of stress	Leaf_N22 Control FL_End of stress	Leaf_N22 Control FL_End of stress	Leaf_N22 Heat & drought EGF_00d_Start of stress	Leaf_N22 Heat & drought EGF_00d_Start of stress	Leaf_N22 Heat & drought EGF_00d_Start of stress	Leaf_N22 Heat & drought EGF_00d_Start of stress	Leaf_N22 Heat & drought EGF_00d_Start of stress	Leaf_N22 Heat & drought FL_End of stress	Leaf_N22 Heat & drought FL_End of stress	Leaf_N22 Heat & drought FL_End of stress	Leaf_N22 Heat & drought FL_End of stress	Leaf_N22 Heat & drought FL_End of stress	Leaf_Dular Control FL_End of stress	Leaf_Dular Control FL_End of stress	Leaf_Dular Control FL_End of stress	Leaf_Dular Control FL_End of stress	Leaf_Dular Control FL_End of stress	Leaf_Dular Heat & drought EGF_00d_Start of stress	Leaf_Dular Heat & drought EGF_00d_Start of stress	Leaf_Dular Heat & drought EGF_00d_Start of stress	Leaf_Dular Heat & drought EGF_00d_Start of stress	Leaf_Dular Heat & drought EGF_00d_Start of stress	Leaf_Dular Heat & drought FL_End of stress	Leaf_Dular Heat & drought FL_End of stress	Leaf_Dular Heat & drought FL_End of stress	Leaf_Dular Heat & drought FL_End of stress	Leaf_Dular Heat & drought FL_End of stress	Leaf_Anjali Control FL_End of stress	Leaf_Anjali Control FL_End of stress	Leaf_Anjali Control FL_End of stress	Leaf_Anjali Control FL_End of stress	Leaf_Anjali Control FL_End of stress	Leaf_Anjali Heat & drought EGF_00d_Start of stress	Leaf_Anjali Heat & drought EGF_00d_Start of stress	Leaf_Anjali Heat & drought EGF_00d_Start of stress	Leaf_Anjali Heat & drought EGF_00d_Start of stress	Leaf_Anjali Heat & drought EGF_00d_Start of stress	Leaf_Anjali Heat & drought FL_End of stress	Leaf_Anjali Heat & drought FL_End of stress	Leaf_Anjali Heat & drought FL_End of stress	Leaf_Anjali Heat & drought FL_End of stress	Leaf_Anjali Heat & drought FL_End of stress	Leaf_N22 Control EGF_10d_End of stress	Leaf_N22 Control EGF_10d_End of stress	Leaf_N22 Control EGF_10d_End of stress	Leaf_N22 Control EGF_10d_End of stress	Leaf_N22 Control EGF_10d_End of stress	Leaf_N22 Heat & drought EGF_10d_End of stress	Leaf_N22 Heat & drought EGF_10d_End of stress	Leaf_N22 Heat & drought EGF_10d_End of stress	Leaf_N22 Heat & drought EGF_10d_End of stress	Leaf_N22 Heat & drought EGF_10d_End of stress	Leaf_Dular Control EGF_10d_End of stress	Leaf_Dular Control EGF_10d_End of stress	Leaf_Dular Control EGF_10d_End of stress	Leaf_Dular Control EGF_10d_End of stress	Leaf_Dular Control EGF_10d_End of stress	Leaf_Dular Heat & drought EGF_10d_End of stress	Leaf_Dular Heat & drought EGF_10d_End of stress	Leaf_Dular Heat & drought EGF_10d_End of stress	Leaf_Dular Heat & drought EGF_10d_End of stress	Leaf_Dular Heat & drought EGF_10d_End of stress	Leaf_Anjali Control EGF_10d_End of stress	Leaf_Anjali Control EGF_10d_End of stress	Leaf_Anjali Control EGF_10d_End of stress	Leaf_Anjali Control EGF_10d_End of stress	Leaf_Anjali Control EGF_10d_End of stress	Leaf_Anjali Heat & drought EGF_10d_End of stress	Leaf_Anjali Heat & drought EGF_10d_End of stress	Leaf_Anjali Heat & drought EGF_10d_End of stress	Leaf_Anjali Heat & drought EGF_10d_End of stress	Leaf_Anjali Heat & drought EGF_10d_End of stress	Spikelet_N22 Control FL_End of stress	Spikelet_N22 Control FL_End of stress	Spikelet_N22 Control FL_End of stress	Spikelet_N22 Control FL_End of stress	Spikelet_N22 Control FL_End of stress	Spikelet_N22 Heat & drought EGF_00d_Start of stress	Spikelet_N22 Heat & drought EGF_00d_Start of stress	Spikelet_N22 Heat & drought EGF_00d_Start of stress	Spikelet_N22 Heat & drought EGF_00d_Start of stress	Spikelet_N22 Heat & drought EGF_00d_Start of stress	Spikelet_N22 Heat & drought FL_End of stress	Spikelet_N22 Heat & drought FL_End of stress	Spikelet_N22 Heat & drought FL_End of stress	Spikelet_N22 Heat & drought FL_End of stress	Spikelet_N22 Heat & drought FL_End of stress	Spikelet_Dular Control FL_End of stress	Spikelet_Dular Control FL_End of stress	Spikelet_Dular Control FL_End of stress	Spikelet_Dular Control FL_End of stress	Spikelet_Dular Control FL_End of stress	Spikelet_Dular Heat & drought EGF_00d_Start of stress	Spikelet_Dular Heat & drought EGF_00d_Start of stress	Spikelet_Dular Heat & drought EGF_00d_Start of stress	Spikelet_Dular Heat & drought EGF_00d_Start of stress	Spikelet_Dular Heat & drought EGF_00d_Start of stress	Spikelet_Dular Heat & drought FL_End of stress	Spikelet_Dular Heat & drought FL_End of stress	Spikelet_Dular Heat & drought FL_End of stress	Spikelet_Dular Heat & drought FL_End of stress	Spikelet_Anjali Control FL_End of stress	Spikelet_Anjali Control FL_End of stress	Spikelet_Anjali Control FL_End of stress	Spikelet_Anjali Control FL_End of stress	Spikelet_Anjali Control FL_End of stress	Spikelet_Anjali Heat & drought EGF_00d_Start of stress	Spikelet_Anjali Heat & drought EGF_00d_Start of stress	Spikelet_Anjali Heat & drought EGF_00d_Start of stress	Spikelet_Anjali Heat & drought EGF_00d_Start of stress	Spikelet_Anjali Heat & drought EGF_00d_Start of stress	Spikelet_Anjali Heat & drought FL_End of stress	Spikelet_Anjali Heat & drought FL_End of stress	Spikelet_Anjali Heat & drought FL_End of stress	Spikelet_Anjali Heat & drought FL_End of stress	Spikelet_Anjali Heat & drought FL_End of stress	Spikelet_N22 Control EGF_10d_End of stress	Spikelet_N22 Control EGF_10d_End of stress	Spikelet_N22 Control EGF_10d_End of stress	Spikelet_N22 Control EGF_10d_End of stress	Spikelet_N22 Control EGF_10d_End of stress	Spikelet_N22 Heat & drought EGF_10d_End of stress	Spikelet_N22 Heat & drought EGF_10d_End of stress	Spikelet_N22 Heat & drought EGF_10d_End of stress	Spikelet_N22 Heat & drought EGF_10d_End of stress	Spikelet_N22 Heat & drought EGF_10d_End of stress	Spikelet_Dular Control EGF_10d_End of stress	Spikelet_Dular Control EGF_10d_End of stress	Spikelet_Dular Control EGF_10d_End of stress	Spikelet_Dular Control EGF_10d_End of stress	Spikelet_Dular Control EGF_10d_End of stress	Spikelet_Dular Heat & drought EGF_10d_End of stress	Spikelet_Dular Heat & drought EGF_10d_End of stress	Spikelet_Dular Heat & drought EGF_10d_End of stress	Spikelet_Dular Heat & drought EGF_10d_End of stress	Spikelet_Dular Heat & drought EGF_10d_End of stress	Spikelet_Anjali Control EGF_10d_End of stress	Spikelet_Anjali Control EGF_10d_End of stress	Spikelet_Anjali Control EGF_10d_End of stress	Spikelet_Anjali Control EGF_10d_End of stress	Spikelet_Anjali Control EGF_10d_End of stress	Spikelet_Anjali Heat & drought EGF_10d_End of stress	Spikelet_Anjali Heat & drought EGF_10d_End of stress	Spikelet_Anjali Heat & drought EGF_10d_End of stress	Spikelet_Anjali Heat & drought EGF_10d_End of stress	Spikelet_Anjali Heat & drought EGF_10d_End of stress
0.71409633	0.932255089	0.811299	0.404976329	0.476252424	0.578962015	0.265595984	0.265396195	0.415299389	0.455274598		0.683140338	0.9168472	0.774483962	0.774855461	0.608942991	0.744463706	0.263706374	1.124792521	0.610163395	0.447731663	0.244057546	0.582151982	0.43793409	0.753063668	1.228700449	1.496602012	1.093517527	1.046485922	0.898445858	0.372143414	0.751801947	0.481314355	0.532091979	0.788127254	0.713658709	0.136402782	0.324466523	0.37519165	0.247937665	0.617473753	0.480534208	0.753912427	0.761320503	4.861989378	0.441517826	0.776751402	1.225600668	1.193579236	0.607631256	0.891773981		0.899140967	0.756147071	1.187083569	1.383919965	0.83322219	1.26178686	0.994043778	0.830553107	1.086794871	1.300947008	1.114825947	1.170681011	0.86916394	0.992883259	0.585207047	0.529358846	0.571160696	0.829438948	0.758436868	1.219254826	0.774819167	1.112098158	0.723225591	0.472222459	1.385533235		0.312741602	0.14911434	0.397534676		0.754644699	0.499458029		0.602440641	1.180679707	1.289698222	2.042724837			0.123650326		1.108374347		1.257797545	0.637086659			1.727991216	0.465038196	0.512371782		0.129691648	0.319933691	0.211436869	0.443423451	0.187007472	0.232748005	4.395346963	2.639516852	0.962599855	3.946175216		23.01591431	0.782343096	0.195893813		0.186543988	0.342895593	0.626321545	0.805028035	0.644795877	0.481696328	0.433503561	0.510507674	0.349928253	0.573333875		1.018263537	1.099392709	0.967522641	0.353604592	0.710072444	0.363474375		0.665298042	0.587354378		0.355312419	0.409681411	0.272421219	0.722645869		0.475496366	0.637167841	0.687625407	0.358705511	0.56191586
11.3789847	11.11051267	9.743890186	8.540068603	8.46278016	5.842982421	5.027601507	2.807310787	5.86365473	5.009395128	4.782352732	6.187876528	5.513183888	5.804395675	6.226838404	8.971012715	6.946399036	6.416140465	8.632748739	8.88630616	6.234888557	5.136464043	8.579811746	8.661119961	8.376819421	8.723445159	13.65468113	7.563447071	7.134816518	6.537583763	4.156445203	9.517123711	7.582449687	7.533955635	7.700215885	9.530127109	4.135142669	4.379917825	3.596675503	2.896766443	9.091432395	6.548890725	4.255198387	7.325617475	6.414510647	6.720460738	4.542848111	6.367344217	7.702296996	4.67695905	10.38664431	4.587557671	6.803114186	6.060819468	5.356860221	10.15856473	8.117428027	6.761847091	7.466593063	5.826964016	7.89057921	7.121153562	7.405966224	7.473844025	6.691786868	8.927701305	5.339702334	5.541055401	5.127951312	5.95545503	7.369903335	7.554677168	4.615691544	6.914303271	5.302482624	10.95603396	6.245969048	10.65616289	9.653899671	8.275798828	2.994990168	6.156369642	5.781531543	4.043861012	5.407892588	9.228999772	11.05277978	3.988932569	3.502616848	8.587672645	7.023172317	5.008659413	5.294522517	4.541618668	3.687492366	8.243693191	6.333793738	4.676513764	5.840864487	5.908686539	9.680852559	11.9385475	6.605245055	3.691992511	3.842579768	4.871533834	4.296387366	4.082879965	5.49857733	6.724015668	3.965422737	3.873795214	4.11516543	3.628592477	27.40183529	6.506060549	7.623270843	3.528464196	3.697009615	3.692834129	7.166415251	8.96235228	5.440504437	4.780824384	5.654601202	7.446057026	4.724239312	4.979985968	3.1042613	6.425454274	8.036806994	4.519800929	4.764385255	7.687571322	5.206747154	5.120847492	7.438734884	6.626322618	4.877395186	6.523061431	5.761353937	3.512827854	5.094246369	3.30907359	6.163479153	5.122666438	3.544474315	6.402449145	6.887741166
1.253452897	1.02199975	0.878783534	0.98081336		0.523191826			0.811857583			0.665541681	0.538031246			0.724926668	0.41468846		0.870025795	0.902968352	0.445640863	0.466572059	1.433222549	1.089620634	0.958097219	0.995335731	0.724290349	0.68449206	0.719150594	0.701941247		0.78869353	0.782399795	0.662936826		0.926975506	0.508110347	0.495000233			0.483879032	0.394925265		0.949645415		0.621422049	0.464756362					0.339204993	0.587509875	1.268367516	0.532496934	0.891873968			0.88252407		1.65783803	0.858702172	0.635543655	3.391330076				0.495409088	0.66223805	0.516022868	0.494237283	0.409956251	0.568313071	0.839479737	0.591396647	3.026120342	3.434728818	3.79641015	3.554686508	3.564394318	0.54430108	1.517512946	1.765163088	1.055015102		3.160724737	2.863319658	2.506014542	1.739637973	2.917839278	4.249459695	2.157194519	1.8178606	1.538844618	3.367715562	5.473078301	3.21845643	2.730875226	2.110592988	3.142562339	6.259936464	8.800657359	2.370100155	3.121111749	0.978750593	0.497116877	2.05471786	1.771948527	1.030520704	0.893989742	0.797152771	0.503013979	1.544109738	1.050476055	13.31597098	2.870824067	2.526127899	0.637462633	1.585117895		0.943928811	0.958955435	0.703425676		0.787408044			0.968277663		2.965935783	2.625936659	7.839477837	1.91941444	2.735670769	8.366905551	7.450548708	4.787050772	7.657307313	1.475843642	0.458680349			0.825890151		1.54889153	1.144365269		0.653828549	1.475635113
2.234802317	2.552580754				3.838532633	2.920659544				1.654865569	5.001253628				4.270350154	4.031796355				2.495174405	2.231661662	2.924250701			3.548091682	3.210813195				1.293192103	4.061645775				6.401641658					5.083173396	5.784080385				4.897467022					3.471758922	1.939540304				5.418523721	6.436594014				3.873222872					4.973861133	3.566219894	4.116587547			2.242004919	4.374258531				1.965867505	1.567748093	3.77308537		1.538081766	1.844951589	2.954006504				0.914906142	1.360207343				3.288012005	1.886979212				3.010151438	2.072697151				2.299938157	2.436859751	2.62977178		1.813531476	2.219696299				2.733921382	3.21903361	1.420480677			8.140546055	2.059015572				2.991606414	5.672937112		3.177257785		4.377562982	5.695033404				3.966756468	6.65016967				2.732556326	1.669264744				4.280966346	5.682653445	1.906980076			2.275844116	4.888991735		4.219503905	
0.380950563	0.476845836	0.33090241	0.44027453		0.55268718	0.702194324	0.666184189	0.654595483	0.354212164	0.624582152	0.338877821	0.322111251	0.480013386		0.651446216	0.452763997	0.388372729	0.402045052	0.522174853	0.456206815	0.411430498	0.368378938	0.45390432							1.328073234	1.097620361	0.671786831	1.336700352	0.694006164	0.672309406	0.352510872	0.601375821	1.212819046	0.37377318	0.241834069	0.376543014		0.333230417	0.406416007	1.19984629	0.399358539	0.621256064	0.704434332	0.458238807	0.461455598		0.498985888	0.618885263			0.327343863		0.529483549		0.179620287			0.61132732		1.232075262	1.065496736	1.364159062	2.801956969	0.499176606	0.245486037			0.266722304		7.530910482	7.313279683	7.509454234	8.241985407	9.55671809	9.875423695	9.39919642	8.35627045	10.50643754	7.378873724	8.620454782	9.870984729	9.923012492	10.36140329	8.084511414	7.383204726	6.765456418	8.077265101	7.05920727	6.738742664	6.274430867	5.864360315	6.349496027	1.918849121	5.195992042	4.947684835	4.978436467	4.982830275	6.909906485	7.822321502	7.805032037	8.935742299	8.152885451	6.59187154	8.839475104	10.112862		9.530214607	8.345375138	5.538032565	5.464675445	6.664134032	7.375978107	5.749696365	1.542273003		0.467398969	1.15987787		0.385073955		0.444012927		0.404074994	0.692165704		0.519793588			0.665333141		0.721197975	1.329097983							0.448972708				0.462030189
1.029051809	1.004796795	1.416882428	1.252892497	0.908032657	0.262802136	0.258832185	0.210004565	0.358712316	0.285738795	0.115074719	0.291814066	0.283392323	0.665080375	0.2505224	0.931369867	0.466841948	0.429227745	0.911922111	0.677245769	0.414795302	0.259427691	0.835222532	0.613319466	0.7892993	0.529034554	0.695355346	0.538198906	0.265187363	0.440297958	0.738452313	0.751977764	0.692150263	0.776976044	1.176401886	0.952738291	0.290280848	0.411001748	2.013726588	0.275753185	0.36159237	0.407533817	0.159660889	1.629138992	0.642601606	0.608562956	0.403708485	0.432244489	0.243290002	0.450462923	0.366045562	0.139139451	0.315897404	0.44292256	0.191116177	0.713770684	0.548205676	0.191501137	0.464800503	0.476227933	0.895446537	0.301201751	0.402536426	0.610437095	0.32629575	0.848847809	0.533253132	0.525557586	0.833500104	0.464773303	0.593670287	0.788450511	0.374334965	0.532488548	0.676785191	10.53042912	6.109589085	6.670054208	6.774459641	8.409859997	1.378836608	1.682645073	1.450079779	1.893434392	0.751174048	7.48033309	7.701551117	2.006248365	2.252321105	7.826497254	1.451417144	4.043075264	3.458525856	1.945175168	1.599415063	2.813679191	1.179948477	2.10377177	0.749710557	1.891460036	5.762075569	7.703457231	1.051311126	2.970374397	1.541997218	1.032305589	2.127433071	2.927334812	1.692001873	1.589001602	1.600494761	0.817271553	1.399769862	1.100375949	29.84607255	7.480460689	6.305024838	1.819540377	1.723263098	1.857282097	2.895178961	2.240564586	1.55929648	1.563458659	7.219265264	4.520724312	3.477100363	3.454751337	3.183502218	3.539825524	5.576032308	3.575786655	3.480660022	2.687051301	4.81953426	4.009381527	3.21180589	2.76228389	1.576630944	3.293923726	2.16279021	2.012795598	2.971306293	2.420175285	6.739078834	4.918339211	4.420081328	3.132890417	4.557026516
8.354312234			5.928235368					5.497027203	15.34103537	9.354231567		9.670130376	4.581511771		5.533386491	10.29678638															6.503375727	8.121138638	7.499514051	8.664645166	8.072879222										6.501342739						9.278610748									5.824701452	9.536130742									6.16960038					9.078461415	7.466606169	8.33396285	8.79217639	9.102944829		6.225945101			11.65720406	9.83704431	11.2653076	7.26855116	8.038466194	9.994075556											7.047906507	9.819834854													11.29581413	9.2779499	10.26380696	7.256823803																										14.17860666				13.8423497	
11.44435827	17.64688525	11.19531547	9.65339301	10.10195243	2.758965302	3.7934583	3.125885294	2.743420526	2.869952123	2.245241106	1.249720433	1.440815847	3.555850615	2.275452485	4.522819815	4.022112175	4.254567091	1.470436139	4.379948754	3.973638857	5.500210825	4.060274968	3.727703817	5.95579344	1.305787547	2.12436915	1.845362523	0.485247018	1.210357454	6.519997759	3.34022375	2.698040121	4.366281204	6.287403349	5.366939527	2.671067759	4.15471214	4.828859326	3.426118972	2.178389368	3.643509064	2.03441759	1.023536103	2.803825553	2.275551452	2.263013428	2.128269953	1.141130821	5.73507367	2.516216681	0.877761564	1.392939907	0.613860115	0.697198328	1.703666403	1.556885904	0.575771257	1.534200054	2.48616092	0.760734416	0.792359763	0.657238714	0.673784931	3.045457108	5.439700786	5.63177067	3.263019875	5.957957379	4.596657736	2.116476422	3.192924382	1.088506143	2.748179946	3.904010458	3.795395561	1.567513294	1.480717893	2.026751929	2.718667852	1.231026004	1.17155944	1.458714334	1.340159194	1.469460558	1.593497078	1.848984975	1.824005997	1.922729223	1.453982465	3.373597937	2.338364088	2.514972116	2.742748153	2.027424579	2.518028466	2.34224213	1.505152561	2.420117377	1.839035456	1.222438046	1.435325032	1.742656373	1.496943605	1.52106833	1.703941433	1.073901729	1.337142431	1.176347951	1.425334741	1.511919979	1.034332902	0.961531411	0.911174304	2.694574015	1.035556944	0.88742318	2.536049045	1.514820152	0.722609688	0.99587576	0.693364095	0.890139271	0.772414796	0.659056408	0.620448741	0.589685216	0.394479333	0.427028684	1.152226766	2.016035603	0.576705608	1.157151642	0.962975151	0.591581626	0.505414325	0.715992812	0.63140657	0.734384043	0.60448821	0.682402345	0.661728964	0.62242475	0.629576386	0.577176264	0.541735995	0.542397751	0.423965332	0.365847363
6.538319249	9.566693792	8.048340374	7.989993717	6.121062206	8.789648437	9.199098613	7.363035671	9.432763436	8.711493029	6.599218047	5.607169174	5.863848733	10.45041964	6.59845902	13.49041215	11.41780749	7.616569575	10.70474584	14.0813709	4.999060988	7.569102732	6.460724949	6.485423136	7.664655541	7.660258293	8.727030626	7.993632981	6.390776704	6.398336908	9.585507731	10.47747383	9.180155948	12.09305644	12.96070279	7.67049869	8.424792077	6.189829166	11.88616788	7.428476529	8.240077288	7.850420971	5.523945464	7.250807915	11.47913011	8.937183057	7.802395084	6.780248252	8.447858667	9.458569953	9.153345002	4.626136033	6.831401133	5.596996072	6.99265829	10.32644984	8.044146883	7.976959359	8.064078522	7.211931915	6.373480769	6.394769027	5.282768133	8.089363714	6.552728203	9.41236134	7.551773424	7.990088958	8.626989637	7.627814182	6.031580039	6.014154855	5.704968085	7.159146007	5.836807178	5.001976921	4.69429904	6.053306001	4.190756734	5.031063548	9.680637824	15.39703485	13.33051846	10.01925592	9.627020618	5.051711818	4.887155057	9.855848845	8.80186181	4.346203213	7.30434603	6.498370018	6.977120385	7.21488615	8.746530049	11.37068533	9.89901405	7.702767265	9.655963175	7.582644506	5.008917641	5.867137799	6.784718652	7.417221951	8.34968371	8.559744095	8.411699791	8.398500327	8.571936159	11.33102271	9.903598701	8.682544101	8.607767495	8.630525717	19.24979797	4.896954996	5.993516721	9.256153553	9.395448802	3.457966164	5.738386226	5.969700955	4.165225273	3.713101633	4.143272371	3.915653997	3.176512168	5.176509508	4.100106639	5.02189383	5.516139772	4.699055023	3.693523022	3.847257788	4.373143641	3.134777116	5.903164739	4.520960899	3.210916828	3.320154851	3.178510749	3.559169075	4.119147542	3.809937096	3.707166188	3.168687553	2.91771327	3.849356583	3.748925011
6.213046217	9.624843008	10.16862082	9.038656073	7.02182587	9.86553885	9.439298469	8.444285232	9.606905516	9.042445674	9.540508629	6.07566085	6.0788973	13.41313402	14.18282765	12.04602869	9.578478421	8.445797417	8.511178057	10.59268214	9.397703717	8.353070828	7.689753833	7.887786818	10.768938	7.867796318	12.85626264	12.83825851	8.954852883	8.086364445	5.877999659	5.051245769	6.751553589	9.157579951	8.593343509	6.481293942	5.616081016	6.567215551	8.313014425	6.745870159	7.044715011	8.198791726	5.747042091	4.573167492	13.75223987	5.502797538	4.458284455	4.302683967	3.275082827	12.47927881	15.27541968	4.686579464	8.159109177	3.092750254	5.319141423	12.03227934	5.129003768	2.3268177	4.863232071	9.347770474	8.843326179	9.317078324	4.04525615	6.532526598	10.86302844	9.536552888	6.189297401	7.460458107	4.34294633	7.833417449	6.383828982	6.84124149	4.172239451	5.73501709	8.780283562	5.735290978	4.461459061	4.939901286	3.765559618	5.296970937	3.497885441	4.322442601	4.424648528	2.850029297	3.239687319	4.580232987	5.169392571	3.156298961	2.599385852	4.506184518	4.917501109	3.015457484	4.140344972	4.929348002	4.045303517	4.920830764	5.458225726	4.577614885	5.751173277	4.726291336	4.271399108	4.221672479	2.819331653	3.927933884	3.218453094	3.595641608	3.992041053	3.59205864	5.433708064	3.493323401	3.452290066	3.693248411	2.43727466	3.75903961	13.73438512	3.643274752	4.70338331	3.222474338	2.878021472	1.50252785	1.328090677	1.523149235	1.588702651	1.476344053	1.337136511	1.042781675	1.263501747	0.971430176	0.996606667	2.289554325	3.59604495	1.410545994	1.893189905	1.86323114	2.028722469	1.526987961	2.1512029	1.632417041	1.742532606	1.299615615	1.026728812	1.277594051	1.053904742	1.403764993	1.302148172	1.210790708	1.101529365	1.317856667	0.865368362
